book_id,is_ebook,text_reviews_count,average_rating,language_code,num_pages,publication_month,publication_year,ratings_count,title,sample_rating,read_duration,genre
2274457,false,314,4.05,en-GB,400,10,2008,4840,"Johnny Be Good (Johnny Be Good, #1)",3.6666666666666665,2.6666666666666665,romance
25953923,true,38,4.32,eng,,,,1087,"Mated to the Vampire Kings: A Baby For the Kings (The Chosen, #2)",5.0,66.0,romance
20655343,true,163,3.98,,212,2,2014,1962,"Down on Her Knees (Dare Me, #3)",4.25,0.5,romance
11667559,true,76,3.87,eng,,,,725,Blind Faith,4.666666666666667,3.6666666666666665,romance
16213223,false,112,4.4,eng,242,8,2012,3584,"Rising Storm (Bluegrass Brothers, #2)",3.5,21.75,romance
14296792,false,68,4.15,,352,10,2012,723,"Mistletoe Cowboy (Spikes & Spurs, #5)",5.0,422.0,romance
26029537,true,132,3.63,eng,384,4,2016,662,"Temptations of a Wallflower (The Wicked Quills of London, #3)",4.0,0.0,romance
11018856,false,221,4.08,,296,1,2012,5032,"Wild Cat (Shifters Unbound, #3)",4.166666666666667,2.6666666666666665,romance
16727308,true,170,4.18,eng,50,5,2013,2504,"Rebecca's Lost Journals, Volume 4: My Master (Inside Out, #1.4)",3.3333333333333335,0.16666666666666666,romance
15985416,false,125,3.88,eng,437,11,2013,915,"Sinister (Wyoming, #1)",3.6,13.6,romance
18059816,false,194,3.89,eng,336,4,2014,1199,A Sensible Arrangement (Lone Star Brides #1),2.6,2.4,romance
22063890,true,81,3.78,eng,172,5,2014,896,"Seduction and Surrender (The Billionaire's Temptation, #1)",4.0,0.0,romance
2391127,false,240,3.85,eng,341,7,2008,3060,Last Kiss,4.0,18.666666666666668,romance
22836575,false,1750,3.39,eng,384,4,2015,11289,99 Days,3.04,4.16,romance
26090682,true,280,4.34,eng,228,9,2015,2100,"Fit to be Tied (Marshals, #2)",4.0,1.8571428571428572,romance
20438548,true,24,3.92,,,,,519,The Dark Duke,3.0,0.0,romance
1358844,false,5116,3.77,eng,352,,2008,173297,Remember Me?,3.515151515151515,9.515151515151516,romance
17829280,true,214,3.94,eng,291,6,2013,1828,"Lifeless (Lifeless, #1)",4.5,1.0,romance
35153054,true,151,3.83,eng,315,,,1358,Sharing Beauty (Possessing Beauty #3),3.6666666666666665,1.0,romance
35957364,true,118,4.49,eng,,,,743,"Invisible Warrior (The Protectors,  #11)",2.0,0.5,romance
17377242,true,68,4.14,en-GB,100,2,2013,1357,"Daric's Mate (The Vampire Coalition, #5)",4.333333333333333,0.6666666666666666,romance
20618322,true,35,4.03,eng,,,,657,Lovestruck in Los Angeles (Lovestruck #2),4.0,1.0,romance
27187920,true,155,3.86,,,1,2016,1218,"Anatomy of a Player (Taking Shots, #2)",4.0,8.0,romance
33905032,true,135,4.1,eng,100,4,2017,787,"Sweeter than Ever (The Sullivans, #16.5)",3.3333333333333335,0.3333333333333333,romance
11340659,true,50,3.34,eng,71,5,2011,628,Eye of the Beholder,2.0,0.0,romance
846616,false,159,4.1,eng,378,8,2007,5719,Touch of Darkness,2.25,2.0,romance
15701850,true,212,4.44,eng,421,8,2014,2835,I Sold Myself To The Devil For Vinyls... Pitiful I Know,3.0,3.0,romance
18136605,true,69,3.87,eng,308,8,2013,695,"Ties (Silver Strand, #4)",2.3333333333333335,5.333333333333333,romance
16123924,true,143,4.02,eng,176,11,2012,821,Half Moon Chambers,4.666666666666667,15.333333333333334,romance
33229713,true,106,4.19,eng,,,,753,"Jaded Hearts (Loaded Replay, #1)",3.0,0.5,romance
1892389,false,30,3.54,eng,,7,1994,574,Breaking The Rules,3.0,0.0,romance
22915449,true,219,3.98,en-US,100,10,2014,3929,On Her Father's Grave (Rogue River #1),2.8,3.6,romance
18338683,true,111,4.2,eng,263,5,2014,619,"Starting Point (Turning Point, #3)",4.5,1.0,romance
23158820,true,80,4.15,eng,,,,776,Trashy (Take It Off #10),3.3333333333333335,61.0,romance
18136771,true,189,3.92,en-GB,288,8,2013,1968,"Steal the Light (Thieves, #1)",4.333333333333333,6.833333333333333,romance
25858820,false,193,3.81,eng,384,3,2016,1125,"All Chained Up (Devil's Rock, #1)",2.6666666666666665,0.6666666666666666,romance
11532160,false,675,4.15,eng,,,,16987,"Requiem (Providence, #2)",4.166666666666667,12.458333333333334,romance
22707758,true,107,4.07,eng,144,8,2014,501,The Pillar,4.0,12.5,romance
17409835,false,765,4.31,eng,361,10,2014,10131,"Archangel's Shadows (Guild Hunter, #7)",3.3636363636363638,15.090909090909092,romance
13065327,false,1303,3.95,eng,352,10,2013,14147,"Wild Cards (Wild Cards, #1)",3.375,3.9375,romance
18667949,false,465,3.82,eng,352,4,2014,3787,Otherwise Engaged,3.5,11.25,romance
13258805,false,113,4.12,,444,4,2012,1072,White Wedding,4.0,8.5,romance
12388664,false,89,3.58,,228,8,2011,593,Fog: A Novel of Desire and Retribution,5.0,4.5,romance
17700466,true,34,4.24,en-US,156,3,2013,858,"Inked Ever After (Bowen, #2.5)",4.5,1.0,romance
4777045,true,78,3.8,eng,,4,2008,1134,"Under My Skin (Under My Skin, #1)",4.0,0.5,romance
26101170,true,87,4.02,en-US,336,2,2016,2002,"The Red Door Inn (Prince Edward Island Dreams, #1)",4.0,2.0,romance
17914362,true,106,3.81,eng,,5,2013,1990,"A Royal Heartbreak  (The Moretti Werewolf, #2)",2.0,1.0,romance
35230789,true,151,3.78,eng,364,,,1771,"Caveman (Hansen Brothers, #1)",2.625,3.75,romance
18190622,true,77,4.2,eng,116,9,2013,1165,"Undeniably Yours (Torn, #3.5)",3.25,4.75,romance
18246733,false,671,3.79,eng,131,2,2014,6635,"Shame on You (Fool Me Once, #1)",3.3333333333333335,7.0,romance
22346950,true,217,4.04,eng,193,9,2014,1598,"Melt for Him (Fighting Fire, #2)",4.333333333333333,3.6666666666666665,romance
12908138,false,67,2.95,ita,252,10,2011,767,Le prime luci del mattino,2.0,18.0,romance
4183502,true,67,3.7,eng,,6,2007,679,"In Heat (In Heat, #1)",4.5,1.0,romance
13552800,true,118,3.91,en-GB,544,1,2012,1502,"Alaskan Fire (Guardians of the First Realm, #1)",4.0,1.0,romance
25453121,false,453,3.99,eng,312,4,2015,2008,"Beautiful Entourage (Beautiful Entourage, #1)",4.5,1.1666666666666667,romance
11155049,true,92,3.41,en-GB,92,4,2011,1074,Blind Her with Bliss,3.25,0.75,romance
11513627,true,24,3.77,eng,75,6,2011,584,"Fill Her Up (Daly Way, #3)",5.0,1.0,romance
18121041,true,298,4.22,en-US,290,10,2013,5008,"Long After (Sometimes Never, #3)",4.0,2.0,romance
221418,false,48,3.83,eng,,,,908,The Saint (Seducers #2),4.0,1.0,romance
17233298,true,238,4.03,eng,172,1,2013,3827,"Heart Song (Biker Rockstar, #2)",3.5,0.75,romance
20336477,true,197,4.29,eng,110,3,2014,2495,"The Proposition 3: The Ferro Family (The Proposition, #3)",4.666666666666667,2.6666666666666665,romance
24030241,true,64,4.31,eng,,,,711,"Fame: Season One (Captive Films, #1-6)",1.5,0.0,romance
12381243,false,131,4.03,en-GB,284,5,2012,2742,"Karma (Serendipity, #3)",4.714285714285714,3.857142857142857,romance
30637124,true,250,4.06,eng,250,8,2016,1378,"Something So Right (Something So, #1)",4.5,2.5,romance
27863665,true,179,4.22,eng,,,,2278,"Warden (Elemental Paladins, #1)",3.0,2.0,romance
17203683,true,157,3.91,en-GB,292,5,2013,1967,"Live for You (Boys of the South, #1)",3.75,76.75,romance
17211748,true,85,3.96,en-US,376,10,2013,623,"Locked and Loaded (The IMA, #3)",1.5,2.5,romance
33014223,true,166,4.13,en-CA,175,,,1724,"Barbarian's Hope (Ice Planet Barbarians, #10)",2.3333333333333335,1.0,romance
394993,false,63,3.9,eng,384,3,2002,1704,"Lost in Your Arms (Governess Brides, #6)",4.5,70.5,romance
16114861,true,2227,4.37,eng,374,5,2013,26983,"Unbeautifully (Undeniable, #2)",4.541666666666667,1.5625,romance
22590615,false,515,4.05,eng,328,8,2014,2135,"Reckless (Forever, #6)",3.75,0.375,romance
34346381,true,616,4.34,eng,251,,,2535,"Illegal Contact (The Barons, #1)",4.666666666666667,2.5,romance
17343696,true,101,4.03,en-GB,252,2,2013,1006,"How It Rolls (Love and Skate, #2)",2.5,38.25,romance
20753304,true,53,4.12,,116,2,2014,590,"ABEL 3: Shattered (Phoenix Club, #3)",4.0,0.0,romance
23154941,true,292,3.92,eng,270,12,2014,2070,"Pretend (Blackcreek, #3)",3.3333333333333335,3.3333333333333335,romance
20937536,true,121,4.01,eng,252,3,2014,1001,Timber Pack Chronicles (Timber Pack Chronicles #1),4.0,0.0,romance
34464710,true,454,4.26,eng,414,5,2017,2048,The Bad Guy,4.333333333333333,4.0,romance
25168121,true,492,4.13,eng,260,,,8606,"Axel (Corps Security, #1)",4.285714285714286,0.7142857142857143,romance
9292711,true,42,3.79,,,,,603,What Nathan Wants,4.0,5.0,romance
8277481,false,773,3.98,eng,295,,,11195,"Animal Magnetism (Animal Magnetism, #1)",3.7,145.1,romance
12982059,false,213,4.21,eng,290,11,2011,2950,"Honored Vow (Change of Heart, #3)",4.4,0.8,romance
10442075,true,41,3.84,eng,149,3,2011,754,William's House (Hidden Magic #1),4.0,0.0,romance
30527507,true,188,4.12,,,,,2144,Weightless,3.6666666666666665,15.0,romance
19022148,false,176,4.16,eng,,2,2014,2772,"Give in to Me (Heart of Stone, #3)",1.5,3.5,romance
27781626,true,110,3.96,eng,,,,1154,"Vegas Love (Love Series,  #1)",4.5,0.0,romance
1032295,false,313,3.93,eng,390,4,2007,5479,Lucy in the Sky,3.8333333333333335,3.5,romance
9495552,true,148,4.12,eng,141,11,2010,5172,"Touching Ice (Cyborg Seduction, #4)",4.0,1.0,romance
13497897,true,45,3.66,eng,155,3,2012,626,Oscar (Leopard's Spots #2),3.0,0.0,romance
15769846,false,116,3.6,en-US,320,2,2013,984,"Dusk with a Dangerous Duke (Lords of Vice, #6)",3.75,1.0,romance
22398974,true,48,3.98,eng,76,,,697,"The Affair: Week 2 - Soon (The Affair, #2)",2.0,9.5,romance
1530868,false,247,4.01,eng,311,12,2007,5346,"Laird of the Mist (MacGregors, #1)",4.0,1.25,romance
935023,false,108,4.08,en-US,384,5,2001,2841,"Always Dakota (Dakota, #3)",5.0,4.0,romance
18526139,true,332,3.97,eng,301,12,2013,3148,"One Ride (Hellions Ride, #1)",3.5,2.0,romance
14434145,true,69,4.43,eng,540,5,2012,855,"Motorcycle Man (Dream Man, #4)",4.0,1.0,romance
11445345,true,114,3.93,eng,155,5,2011,1964,Scales And A Tail (Midnight Matings #2),3.0,0.0,romance
30266228,false,251,4.21,eng,318,9,2016,1194,"Challenge (Harris Brothers, #1)",4.333333333333333,0.3333333333333333,romance
16112083,false,504,3.87,spa,464,11,2012,7403,"Pídeme lo que quieras (Pídeme lo que quieras, #1)",4.0,1.5,romance
999208,false,6,4.17,en-US,200,4,2005,517,"Sensual Phrase, Vol. 7",5.0,4.0,romance
21911486,true,135,3.92,eng,338,5,2014,793,"Barefoot in White (Barefoot Bay Brides Trilogy, #1; Barefoot Bay Universe, #8)",4.5,4.0,romance
13578365,false,156,4.07,en-US,176,9,2012,671,Christmas Roses,2.5,0.5,romance
25007389,true,202,4.45,eng,,,,1149,Where One Goes,5.0,0.0,romance
116282,false,12,4.26,,220,9,2005,1212,"Love & Honor (Honor, #3)",4.0,0.0,romance
16300386,true,113,3.99,en-GB,63,12,2012,2256,"Rock Stars Do It Harder (Rock Stars Do It, #1)",4.25,11.25,romance
15814865,false,71,3.89,eng,316,7,2013,785,"Werewolf in Alaska (Wild About You, #5)",4.0,1.0,romance
9466068,false,557,3.91,eng,371,6,2011,7807,"Silk Is for Seduction (The Dressmakers, #1)",4.0,2.8,romance
24611983,false,125,3.89,eng,283,,,879,"Put a Ring On It (Black Dog Bay, #3)",3.0,5.666666666666667,romance
18282682,true,110,3.88,,250,10,2013,1439,"Game for Trouble (Game for It, #2)",4.0,1.0,romance
17928719,true,98,3.96,eng,217,12,2013,3073,"The Director's Cut (Spotlight, #3)",3.0,2.0,romance
2556202,false,72,3.65,,320,4,2008,1103,"The Naked Gentleman (Naked Nobility, #6)",4.0,1.0,romance
17839607,true,109,3.96,,217,4,2013,586,"Breach (Breach, #1)",2.6666666666666665,0.6666666666666666,romance
18740851,false,393,3.38,en-US,352,6,2015,2434,Even When You Lie to Me,3.4444444444444446,4.0,romance
768525,false,83,3.97,en-US,370,12,2006,1194,"The Mad, Bad Duke (Nvengaria, #2)",5.0,1.0,romance
27840675,false,252,4.16,eng,,,,923,"Just a Kiss (Summer Harbor, #3)",3.5,1.0,romance
297876,false,95,3.92,en-US,345,2,2005,2311,"Night's Kiss (Children of The Night, #1)",2.0,1.0,romance
18139110,true,98,3.73,eng,152,7,2013,547,Left on St. Truth-be-Well,3.0,1.0,romance
12022765,false,565,3.77,eng,334,5,2012,3999,When You Were Mine,3.6666666666666665,35.666666666666664,romance
14288194,true,24,3.71,eng,115,5,2012,706,Feathers and Filth (Midnight Matings #16),3.0,0.0,romance
2121231,false,466,4.01,en-US,,,,4078,"A Passion Most Pure (Daughters of Boston, #1)",4.666666666666667,7.333333333333333,romance
16128575,true,174,3.58,en-GB,296,11,2012,2167,"Fury (The Sound Wave Series, #1)",4.0,2.0,romance
18776942,false,389,4.42,eng,,2,2014,3163,"Entice (Evolve, #3)",3.6666666666666665,0.8333333333333334,romance
21474056,false,124,3.79,,,4,2014,918,"Knockout (North Star, #1)",4.5,0.0,romance
25013390,true,95,4.15,eng,312,,,1088,"Vandal (Ashes & Embers, #2)",3.6666666666666665,0.6666666666666666,romance
21425054,false,131,4.02,,,4,2014,1299,"Remembering You (Remembering, #1)",3.5,0.0,romance
18462806,true,556,3.84,eng,346,10,2013,6287,"Ride (Bayonet Scars, #1)",3.4444444444444446,2.3333333333333335,romance
20645263,true,70,4.37,eng,92,,,754,"The Kraken King and the Abominable Worm (Iron Seas, #4.2; Kraken King, #2)",4.0,0.5,romance
20803638,true,68,4.31,eng,381,,,1282,"Love Me (Trust, #2)",3.0,6.0,romance
34627487,true,64,4.28,eng,,,,857,"Black Promise (Obsidian, #3)",5.0,0.0,romance
27204476,false,213,3.71,eng,343,6,2016,753,"Once a Soldier (Rogues Redeemed, #1)",3.0,21.0,romance
21412154,false,129,3.8,,400,10,2014,980,"Change of Heart (Edilean, #9)",2.0,32.0,romance
572639,false,72,3.9,,,,,1573,The Fulfillment,4.0,0.0,romance
89694,false,171,4.19,eng,,3,2007,9486,"Haunted in Death (In Death, #22.5)",4.0,2.6666666666666665,romance
15752188,true,160,3.77,eng,155,7,2012,1816,Pieces of Rhys,4.0,0.0,romance
16050801,true,179,3.81,eng,63,9,2012,5617,"Fade into Always (Fade, #3)",2.1666666666666665,0.0,romance
22857526,false,113,4.38,,,12,2014,2106,"Broken Promises (Broken, #3)",3.8,1.0,romance
15980171,true,1105,4.13,en-GB,416,12,2012,14877,"From Ashes (From Ashes, #1)",3.9444444444444446,3.0,romance
18177502,false,103,3.39,,224,6,2013,771,Addicted to You,3.6666666666666665,0.6666666666666666,romance
18517591,true,380,3.79,eng,365,12,2013,2833,"Rumor Has It (Limelight, #1)",3.5714285714285716,6.714285714285714,romance
3587786,false,318,3.8,en-US,320,2,2009,4320,One Day at a Time,2.0,7.0,romance
11492228,false,159,3.38,,320,2,2012,724,Austentatious,3.0,4.0,romance
32617817,true,397,4.15,eng,,,,2755,"Cheater's Regret (Curious Liaisons, #2)",4.8,0.4,romance
23361095,true,177,4.15,eng,,10,2014,2086,"Protecting Alabama (SEAL of Protection, #2)",3.0,36.5,romance
1514230,false,305,3.62,en-US,367,2,2008,2923,"Talk of the Town (Daily Texas, #1)",3.6666666666666665,3.3333333333333335,romance
8844908,true,57,3.87,eng,234,8,2010,2180,"Were She Belongs (Were Trilogy, #1)",3.0,0.0,romance
16103471,true,43,3.86,,175,10,2012,1196,Her Fantasy Men,4.333333333333333,1.0,romance
41977,false,1242,4.0,eng,722,6,2006,45017,Circle of Friends,3.7142857142857144,211.57142857142858,romance
12925825,false,362,3.92,eng,372,6,2012,4112,"Scandal Wears Satin (The Dressmakers, #2)",2.6666666666666665,5.0,romance
26835397,true,72,4.18,eng,,,,952,"Keeping What's His: Tate (Porter Brothers Trilogy, #1)",2.0,0.0,romance
35083206,true,98,3.73,,,,,529,Spring Training,4.5,0.5,romance
1328608,false,188,3.84,,384,7,1998,3023,My Dearest Enemy,4.0,2.0,romance
24649104,true,54,4.11,eng,,,,767,"Fat Louise (Biker Bitches, #2)",4.0,0.0,romance
366842,false,360,3.29,eng,368,1,2007,4752,The Understudy,2.8333333333333335,9.0,romance
23155757,false,121,4.31,eng,313,12,2014,1634,"Blush (Rockstar, #2)",5.0,0.0,romance
5437008,false,248,3.82,eng,443,1,2009,1498,Addicted (Addicted #1),4.5,1.5,romance
73100,false,744,4.12,eng,432,2,2002,22330,"This Heart of Mine (Chicago Stars, #5)",3.3,35.2,romance
17973372,true,45,3.67,en-GB,249,5,2013,1045,"The Hazards of Skinny Dipping (Hazards, #1)",1.0,0.0,romance
17673307,true,3168,3.96,eng,403,3,2013,31161,"Neanderthal Seeks Human (Knitting in the City, #1)",3.739130434782609,6.913043478260869,romance
36266822,true,230,4.05,eng,,,,2374,"On a Tuesday (One Week, #1)",3.0,0.0,romance
15829822,true,332,3.91,eng,543,8,2012,5392,"Falling Stars (Falling Stars, #1)",3.625,1.125,romance
19547956,true,84,3.82,eng,199,12,2013,1129,"Bedding the Bad Boy (Bedding the Bachelors, #2)",4.0,0.0,romance
18045624,false,633,3.82,eng,238,6,2015,6043,"Scorched (Frigid, #2)",4.142857142857143,5.0,romance
15801475,false,44,3.91,eng,217,11,2012,551,The Rancher (Brannt Family #4),4.0,1.0,romance
25279375,true,84,3.76,eng,292,4,2015,589,"Bent Not Broken (Cedar Creek, #1)",1.0,0.0,romance
22088848,false,64,4.14,,287,9,2014,516,"Falling for Fate (Second Chance, #2)",3.0,0.0,romance
26214652,true,144,4.1,eng,305,10,2015,566,Christmas Wishes and Mistletoe Kisses,2.2,5.8,romance
18136100,true,47,4.29,en-GB,186,6,2013,1083,"All That He Requires (The Billionaire's Seduction, #4)",3.0,2.0,romance
23518092,true,91,4.26,eng,200,12,2014,710,"That Man - The Wedding Story, Part 2 (That Man, #5)",5.0,0.0,romance
6597344,false,220,3.68,en-GB,402,4,2010,2163,Wicked Becomes You,3.6666666666666665,10.333333333333334,romance
7509987,false,85,4.05,eng,234,,2009,677,"Fun With Dick and Shane (Memoirs of a Houseboy, #1)",4.0,2.0,romance
64179,false,399,3.12,,371,8,2012,3577,"The Bride Stripped Bare (Bride Trilogy, #1)",2.0,5.75,romance
15717650,true,103,3.92,eng,45,6,2012,5101,"Anything He Wants 3: The Secret (Dominated by the Billionaire, #3)",2.5555555555555554,61.111111111111114,romance
17337522,false,1250,4.05,en-GB,344,3,2013,11561,Going Under,4.3,9.266666666666667,romance
18748741,true,95,3.77,eng,,11,2013,1287,Bittersweet,2.0,1.0,romance
7797874,false,1361,4.05,eng,291,9,2010,29495,"Return to Paradise (Leaving Paradise, #2)",3.3333333333333335,13.714285714285714,romance
33360090,true,222,4.1,eng,,3,2017,1182,"Devil You Know (Lost Boys, #1)",5.0,0.0,romance
25421643,true,109,4.17,eng,,,,1127,"Fear You (Broken Love, #2)",4.0,4.0,romance
366345,false,75,3.85,eng,320,1,2007,780,Be My Valentine: My Funny Valentine / My Hero,2.0,4.0,romance
30314992,false,646,4.22,eng,,10,2016,2866,"American Queen (New Camelot Trilogy, #1)",2.857142857142857,10.0,romance
13421293,true,85,3.56,,109,,,1914,"Blackmailed by the Beast (Unlikely Love, #1)",3.5,0.0,romance
959104,false,9,4.14,eng,379,6,2005,626,"Long, Tall Texans: Emmett & Regan",4.0,4.0,romance
27731948,true,218,3.96,eng,202,,,1012,Out of Frame (In Focus #3),4.0,21.5,romance
12973388,true,43,3.63,,380,10,2011,771,Black Butterfly,4.0,2.0,romance
25422262,true,612,4.04,en-GB,382,,,5430,"Pucked (Pucked, #1)",3.6153846153846154,3.5384615384615383,romance
17285743,true,306,3.32,eng,252,5,2013,1516,Click to Subscribe,3.0,3.0,romance
10937565,true,41,4.66,eng,2527,,,1881,The Black Dagger Brotherhood Novels 5-8,4.5,30.0,romance
17232182,true,389,3.86,eng,,1,2013,5550,"Phoenix Rockstar (Biker Rockstar, #1)",3.8333333333333335,2.8333333333333335,romance
15786192,true,102,3.59,eng,48,6,2012,836,"Just One Night (Decadence Creek, #1)",5.0,0.0,romance
3119223,false,661,3.62,eng,292,7,2008,5094,"The Accidental Demon Slayer (Demon Slayer, #1)",2.8333333333333335,7.833333333333333,romance
20588684,true,319,4.19,en-US,309,,,6023,"Taken by Tuesday (The Weekday Brides, #5)",2.7142857142857144,1.7142857142857142,romance
5169758,true,148,3.79,eng,135,5,2008,4511,Stay with Me,2.3333333333333335,2.3333333333333335,romance
9436924,true,2484,4.12,,544,6,2010,27101,"Thoughtless (Thoughtless, #1)",4.1923076923076925,8.326923076923077,romance
30656509,true,419,3.95,eng,,2,2017,3015,The Hot One,4.0,3.75,romance
15999446,true,51,3.27,en-GB,26,8,2012,586,"The Hook-Up Doctor's Guide (What a Boy Wants, #0.5)",4.5,0.5,romance
21465089,true,94,3.87,eng,272,3,2014,733,"Laurel Heights (Laurel Heights, #1)",3.3333333333333335,0.0,romance
13565157,true,143,4.23,eng,224,3,2012,3257,"Bluegrass Undercover (Bluegrass Brothers, #1)",4.333333333333333,13.333333333333334,romance
17230002,true,443,4.02,eng,337,4,2013,12312,The Elite (The Selection #2),2.8823529411764706,7.588235294117647,romance
6000234,false,59,3.66,,336,8,2009,677,"Beyond the Rain (Realms Beyond, #1)",4.0,1.0,romance
11725043,false,114,4.03,eng,384,3,2012,1276,"Rivals (The Ivy, #3)",3.5,7.0,romance
17984552,false,108,4.27,nl,416,6,2013,717,Voor jou,5.0,0.0,romance
23314889,true,69,4.17,eng,,12,2014,883,Cracked & Crushed (The Sacred Hearts MC #3),5.0,2.0,romance
22706942,true,97,3.72,eng,122,9,2014,822,"Fall Out (SEALs Undone, #1)",5.0,5.0,romance
10599302,true,840,4.16,eng,328,12,2011,16746,"Head Over Heels (Lucky Harbor, #3)",3.5789473684210527,5.473684210526316,romance
29888745,true,650,4.29,eng,,,,2413,Moto,4.666666666666667,0.6666666666666666,romance
34601589,true,470,3.91,eng,193,5,2017,1859,Love Me in the Dark,2.75,16.75,romance
186915,false,129,3.83,eng,338,6,2000,4213,"Eclipse Bay (Eclipse Bay Trilogy, # 1)",1.0,2.0,romance
28220678,false,794,3.93,eng,288,4,2017,5424,"Twist (Dive Bar, #2)",3.4615384615384617,5.0,romance
16248140,false,193,3.57,,384,4,2013,1488,Dangerous Refuge,2.0,0.3333333333333333,romance
33236889,false,262,4.28,eng,207,12,2016,1684,"Franco (Bright Side, #3)",5.0,0.0,romance
19238419,true,49,3.9,,,,,568,Duke of a Gilded Age,4.0,4.0,romance
34405309,true,90,3.91,eng,,,,1080,The Wright Brother,5.0,1.0,romance
16692900,true,65,3.96,eng,312,12,2012,543,Tidal,4.0,1.0,romance
50717,false,193,4.19,eng,356,,,4178,"A Dance Through Time (MacLeod, #1; de Piaget/MacLeod, #2)",4.0,8.0,romance
19447511,true,392,4.06,eng,,,,4073,"Beauty and the Beast (Timeless Fairy Tales, #1)",3.4285714285714284,2.0,romance
190342,false,148,3.9,en-US,352,10,2001,6596,"The Present (Malory-Anderson Family, #6)",5.0,24.0,romance
8513841,true,278,4.06,eng,212,8,2011,2853,"The Renfield Syndrome (Rhiannon's Law, #2)",3.6666666666666665,0.3333333333333333,romance
25443506,true,78,4.05,eng,195,6,2015,669,"A Buckhorn Summer (Buckhorn Brothers, #7)",4.333333333333333,0.3333333333333333,romance
22772,false,166,3.46,,379,11,2004,5101,"Slightly Single (Slightly, #1)",4.0,4.0,romance
6177425,false,117,4.26,en-US,,10,2009,2580,"Possess Me at Midnight (Doomsday Brethren, #3)",5.0,3.0,romance
18075626,true,69,4.02,eng,329,1,2014,1023,"Safe Harbor (The Lake Trilogy, #3)",4.0,15.0,romance
31345293,true,925,4.08,eng,317,,,5831,"Cheater (Curious Liaisons, #1)",2.888888888888889,1.0,romance
17190349,true,76,3.79,en-GB,244,12,2012,1291,"Rough Ride (Riding With Honor, #1)",5.0,13.0,romance
16095148,true,146,4.03,eng,212,11,2012,1048,"Knitter in His Natural Habitat (Granby Knitting, #3)",2.0,0.5,romance
17281163,true,20,4.05,eng,42,4,2013,935,"When I'm with You: When You Trust Me (Because You Are Mine, #2.6)",4.5,0.0,romance
21945190,true,260,3.92,eng,275,,,2356,"Escorted (Escorted, #1)",3.4,2.0,romance
29912436,true,75,4.22,,,,,1160,It Had to Be Them (It Had to Be #4),3.0,2.0,romance
20494223,true,95,4.38,eng,649,,,1773,Breathe (Colorado Mountain #4),3.5,3.75,romance
26126841,true,208,4.15,eng,,8,2016,1940,Swear on This Life,3.0,1.5,romance
8333690,true,36,4.05,eng,177,6,2010,634,"Embracing the Wolf (Ritter Werewolves, #2)",4.0,2.0,romance
6953500,false,2017,3.44,eng,451,6,2010,18630,"Insatiable (Insatiable, #1)",2.5517241379310347,11.03448275862069,romance
7960566,false,70,3.65,eng,379,9,2010,924,"The Promise (deWarenne Dynasty, #11)",3.0,5.0,romance
425516,false,159,3.73,eng,384,5,1984,1429,The Silver Devil,4.0,6.0,romance
23281844,false,114,3.93,eng,371,5,2015,802,Glimmer,4.75,3.25,romance
30329506,false,404,4.02,,323,11,2016,1940,Hail Mary,4.0,4.0,romance
17283748,true,218,3.95,eng,450,4,2013,2405,"Faster We Burn (Fall and Rise, #2)",4.5,45.0,romance
30848297,true,29,3.91,eng,,2,2017,827,A Million Little Things,3.0,3.0,romance
21412317,false,171,4.2,,251,11,2014,788,The Mistletoe Promise,5.0,1.0,romance
2672748,false,188,3.16,en-GB,284,,,3305,Almost Single,1.5,40.5,romance
18618994,false,585,4.21,eng,276,3,2014,5833,"End of the Innocence (Innocence, #3)",4.5,3.125,romance
10401789,false,221,3.61,ara,271,,2008,1485,الحرمان الكبير,1.5,28.5,romance
40328,false,251,3.81,eng,344,4,2004,11567,Full Blast (Full #4),3.1666666666666665,12.5,romance
17675047,false,51,3.92,eng,368,8,2013,675,Scandalous Liaisons,4.0,12.0,romance
17560222,true,525,4.13,en-US,229,8,2013,4983,"Beats (Hard Rock Harlots, #2)",4.333333333333333,3.0,romance
24500150,false,200,4.0,eng,400,5,2015,1847,Always the Bridesmaid,4.75,2.0,romance
6613956,false,1946,3.58,eng,271,,,19991,The Solitude of Prime Numbers,3.8,18.1,romance
17234296,false,559,4.13,eng,309,2,2014,6802,"The Pairing (The Proposition, #3)",4.153846153846154,0.9230769230769231,romance
17413115,true,747,3.79,eng,137,7,2012,4722,"Her Mad Hatter (Kingdom, #1)",2.9285714285714284,36.0,romance
35004569,true,87,4.15,,263,,,972,"Craving Lily (The Aces' Sons, #4)",3.0,0.5,romance
29406615,false,67,3.82,,,11,2016,523,Looking Inside,4.0,2.0,romance
16146215,false,36,4.22,eng,200,6,2013,814,"Demon Love Spell, Vol. 3",4.0,2.0,romance
18136549,false,999,4.08,eng,304,5,2014,10432,"It Happened One Wedding (FBI/US Attorney, #5)",4.285714285714286,4.0,romance
17909765,true,149,4.33,eng,,5,2013,973,"Come Alive (The Cityscape, #2)",5.0,2.0,romance
26057644,true,115,4.07,eng,,9,2015,1104,"Cash (Sexy Bastard, #2)",5.0,2.0,romance
8814914,true,96,3.48,eng,144,7,2010,1664,Too Darn Hot,2.8,0.8,romance
13595760,true,48,3.86,en-US,278,1,2012,772,"Pulling Home (That Second Chance, #1)",5.0,358.0,romance
